,participant_id,status,workplace,workplace_other,main_vehicle,topic,response
9584,1337,prof,Campus,,train-short,reliability,False
9585,1337,prof,Campus,,train-short,too_crowded,False
9586,1337,prof,Campus,,train-short,other,False
9587,1337,prof,Campus,,train-short,low_frequency,False
9588,1337,prof,Campus,,train-short,no_station,False
9589,1337,prof,Campus,,train-short,comfort,False
9590,1337,prof,Campus,,train-short,unsafe,False
9591,1337,prof,Campus,,train-short,live_near_uni,False
9592,1338,wimi,Campus,,bicycle,too_expensive,False
9593,1338,wimi,Campus,,bicycle,transition_time,False
9594,1338,wimi,Campus,,bicycle,travel_time,True
9595,1338,wimi,Campus,,bicycle,reliability,True
9596,1338,wimi,Campus,,bicycle,too_crowded,True
9597,1338,wimi,Campus,,bicycle,other,False
9598,1338,wimi,Campus,,bicycle,low_frequency,False
9599,1338,wimi,Campus,,bicycle,no_station,False
9600,1338,wimi,Campus,,bicycle,comfort,False
9601,1338,wimi,Campus,,bicycle,unsafe,False
9602,1338,wimi,Campus,,bicycle,live_near_uni,False
9603,1339,other,Campus,,car-driver,too_expensive,False
9604,1339,other,Campus,,car-driver,transition_time,False
9605,1339,other,Campus,,car-driver,travel_time,True
9606,1339,other,Campus,,car-driver,reliability,False
9607,1339,other,Campus,,car-driver,too_crowded,False
9608,1339,other,Campus,,car-driver,other,False
9609,1339,other,Campus,,car-driver,low_frequency,False
9610,1339,other,Campus,,car-driver,no_station,True
9611,1339,other,Campus,,car-driver,comfort,False
9612,1339,other,Campus,,car-driver,unsafe,False
9613,1339,other,Campus,,car-driver,live_near_uni,False
9614,1340,student,Campus,,bus,too_expensive,False
9615,1340,student,Campus,,bus,transition_time,False
9616,1340,student,Campus,,bus,travel_time,True
9617,1340,student,Campus,,bus,reliability,False
9618,1340,student,Campus,,bus,too_crowded,True
9619,1340,student,Campus,,bus,other,False
9620,1340,student,Campus,,bus,low_frequency,False
9621,1340,student,Campus,,bus,no_station,False
9622,1340,student,Campus,,bus,comfort,False
9623,1340,student,Campus,,bus,unsafe,False
9624,1340,student,Campus,,bus,live_near_uni,False
9625,1341,niwi,Campus,,bus,too_expensive,True
9626,1341,niwi,Campus,,bus,transition_time,False
9627,1341,niwi,Campus,,bus,travel_time,False
9628,1341,niwi,Campus,,bus,reliability,True
9629,1341,niwi,Campus,,bus,too_crowded,False
9630,1341,niwi,Campus,,bus,other,False
9631,1341,niwi,Campus,,bus,low_frequency,False
9632,1341,niwi,Campus,,bus,no_station,False
9633,1341,niwi,Campus,,bus,comfort,False
9634,1341,niwi,Campus,,bus,unsafe,False
9635,1341,niwi,Campus,,bus,live_near_uni,False
9636,1342,student,Campus,,train-short,too_expensive,False
9637,1342,student,Campus,,train-short,transition_time,False
9638,1342,student,Campus,,train-short,travel_time,True
9639,1342,student,Campus,,train-short,reliability,True
9640,1342,student,Campus,,train-short,too_crowded,True
9641,1342,student,Campus,,train-short,other,False
9642,1342,student,Campus,,train-short,low_frequency,False
9643,1342,student,Campus,,train-short,no_station,False
9644,1342,student,Campus,,train-short,comfort,False
9645,1342,student,Campus,,train-short,unsafe,False
9646,1342,student,Campus,,train-short,live_near_uni,False
9647,1345,student,Campus,,car-driver,too_expensive,False
9648,1345,student,Campus,,car-driver,transition_time,False
9649,1345,student,Campus,,car-driver,travel_time,False
9650,1345,student,Campus,,car-driver,reliability,True
9651,1345,student,Campus,,car-driver,too_crowded,True
9652,1345,student,Campus,,car-driver,other,False
9653,1345,student,Campus,,car-driver,low_frequency,True
9654,1345,student,Campus,,car-driver,no_station,True
9655,1345,student,Campus,,car-driver,comfort,False
9656,1345,student,Campus,,car-driver,unsafe,False
9657,1345,student,Campus,,car-driver,live_near_uni,False
9658,1346,student,Campus,,bus,too_expensive,False
9659,1346,student,Campus,,bus,transition_time,False
9660,1346,student,Campus,,bus,travel_time,False
9661,1346,student,Campus,,bus,reliability,False
9662,1346,student,Campus,,bus,too_crowded,True
9663,1346,student,Campus,,bus,other,False
9664,1346,student,Campus,,bus,low_frequency,True
9665,1346,student,Campus,,bus,no_station,False
9666,1346,student,Campus,,bus,comfort,False
9667,1346,student,Campus,,bus,unsafe,False
9668,1346,student,Campus,,bus,live_near_uni,False
9669,1347,student,Universitätsklinikum,,ebike,too_expensive,False
9670,1347,student,Universitätsklinikum,,ebike,transition_time,False
9671,1347,student,Universitätsklinikum,,ebike,travel_time,True
9672,1347,student,Universitätsklinikum,,ebike,reliability,False
9673,1347,student,Universitätsklinikum,,ebike,too_crowded,True
9674,1347,student,Universitätsklinikum,,ebike,other,False
9675,1347,student,Universitätsklinikum,,ebike,low_frequency,False
9676,1347,student,Universitätsklinikum,,ebike,no_station,False
9677,1347,student,Universitätsklinikum,,ebike,comfort,False
9678,1347,student,Universitätsklinikum,,ebike,unsafe,False
9679,1347,student,Universitätsklinikum,,ebike,live_near_uni,False
9680,1349,prof,Campus,,car-driver,too_expensive,True
9681,1349,prof,Campus,,car-driver,transition_time,False
9682,1349,prof,Campus,,car-driver,travel_time,True
9683,1349,prof,Campus,,car-driver,reliability,True
9684,1349,prof,Campus,,car-driver,too_crowded,True
9685,1349,prof,Campus,,car-driver,other,False
9686,1349,prof,Campus,,car-driver,low_frequency,False
9687,1349,prof,Campus,,car-driver,no_station,True
9688,1349,prof,Campus,,car-driver,comfort,True
9689,1349,prof,Campus,,car-driver,unsafe,False
9690,1349,prof,Campus,,car-driver,live_near_uni,False
9691,1350,student,Campus,,walk,too_expensive,False
9692,1350,student,Campus,,walk,transition_time,True
9693,1350,student,Campus,,walk,travel_time,True
9694,1350,student,Campus,,walk,reliability,False
9695,1350,student,Campus,,walk,too_crowded,False
9696,1350,student,Campus,,walk,other,False
9697,1350,student,Campus,,walk,low_frequency,False
9698,1350,student,Campus,,walk,no_station,False
9699,1350,student,Campus,,walk,comfort,False
9700,1350,student,Campus,,walk,unsafe,True
9701,1350,student,Campus,,walk,live_near_uni,True
9702,1351,student,Campus,,bus,too_expensive,False
9703,1351,student,Campus,,bus,transition_time,False
9704,1351,student,Campus,,bus,travel_time,False
9705,1351,student,Campus,,bus,reliability,False
9706,1351,student,Campus,,bus,too_crowded,False
9707,1351,student,Campus,,bus,other,False
9708,1351,student,Campus,,bus,low_frequency,True
9709,1351,student,Campus,,bus,no_station,False
9710,1351,student,Campus,,bus,comfort,False
9711,1351,student,Campus,,bus,unsafe,False
9712,1351,student,Campus,,bus,live_near_uni,False
9713,1352,student,Campus,,bus,too_expensive,False
9714,1352,student,Campus,,bus,transition_time,False
9715,1352,student,Campus,,bus,travel_time,False
9716,1352,student,Campus,,bus,reliability,False
9717,1352,student,Campus,,bus,too_crowded,True
9718,1352,student,Campus,,bus,other,False
9719,1352,student,Campus,,bus,low_frequency,False
9720,1352,student,Campus,,bus,no_station,False
9721,1352,student,Campus,,bus,comfort,False
9722,1352,student,Campus,,bus,unsafe,False
9723,1352,student,Campus,,bus,live_near_uni,False
9724,1353,other,Sonstiger,Institut für Pathologie,car-driver,too_expensive,False
9725,1353,other,Sonstiger,Institut für Pathologie,car-driver,transition_time,True
9726,1353,other,Sonstiger,Institut für Pathologie,car-driver,travel_time,True
9727,1353,other,Sonstiger,Institut für Pathologie,car-driver,reliability,False
9728,1353,other,Sonstiger,Institut für Pathologie,car-driver,too_crowded,True
9729,1353,other,Sonstiger,Institut für Pathologie,car-driver,other,False
9730,1353,other,Sonstiger,Institut für Pathologie,car-driver,low_frequency,False
9731,1353,other,Sonstiger,Institut für Pathologie,car-driver,no_station,False
9732,1353,other,Sonstiger,Institut für Pathologie,car-driver,comfort,True
9733,1353,other,Sonstiger,Institut für Pathologie,car-driver,unsafe,False
9734,1353,other,Sonstiger,Institut für Pathologie,car-driver,live_near_uni,False
9735,1354,niwi,Campus,,bus,too_expensive,False
9736,1354,niwi,Campus,,bus,transition_time,False
9737,1354,niwi,Campus,,bus,travel_time,False
9738,1354,niwi,Campus,,bus,reliability,False
9739,1354,niwi,Campus,,bus,too_crowded,False
9740,1354,niwi,Campus,,bus,other,True
9741,1354,niwi,Campus,,bus,low_frequency,False
9742,1354,niwi,Campus,,bus,no_station,False
9743,1354,niwi,Campus,,bus,comfort,False
9744,1354,niwi,Campus,,bus,unsafe,False
9745,1354,niwi,Campus,,bus,live_near_uni,False
9746,1356,prof,Campus,,ebike,too_expensive,False
9747,1356,prof,Campus,,ebike,transition_time,True
9748,1356,prof,Campus,,ebike,travel_time,False
9749,1356,prof,Campus,,ebike,reliability,True
9750,1356,prof,Campus,,ebike,too_crowded,False
9751,1356,prof,Campus,,ebike,other,False
9752,1356,prof,Campus,,ebike,low_frequency,True
9753,1356,prof,Campus,,ebike,no_station,False
9754,1356,prof,Campus,,ebike,comfort,False
9755,1356,prof,Campus,,ebike,unsafe,False
9756,1356,prof,Campus,,ebike,live_near_uni,False
9757,1357,student,Campus,,train-far,too_expensive,False
9758,1357,student,Campus,,train-far,transition_time,False
9759,1357,student,Campus,,train-far,travel_time,False
9760,1357,student,Campus,,train-far,reliability,False
9761,1357,student,Campus,,train-far,too_crowded,False
9762,1357,student,Campus,,train-far,other,False
9763,1357,student,Campus,,train-far,low_frequency,False
9764,1357,student,Campus,,train-far,no_station,False
9765,1357,student,Campus,,train-far,comfort,False
9766,1357,student,Campus,,train-far,unsafe,False
9767,1357,student,Campus,,train-far,live_near_uni,False
9768,1359,student,Campus,,train-short,too_expensive,True
9769,1359,student,Campus,,train-short,transition_time,False
9770,1359,student,Campus,,train-short,travel_time,False
9771,1359,student,Campus,,train-short,reliability,False
9772,1359,student,Campus,,train-short,too_crowded,False
9773,1359,student,Campus,,train-short,other,False
9774,1359,student,Campus,,train-short,low_frequency,False
9775,1359,student,Campus,,train-short,no_station,False
9776,1359,student,Campus,,train-short,comfort,False
9777,1359,student,Campus,,train-short,unsafe,False
9778,1359,student,Campus,,train-short,live_near_uni,False
9779,1361,student,Campus,,car-driver,too_expensive,True
9780,1361,student,Campus,,car-driver,transition_time,True
9781,1361,student,Campus,,car-driver,travel_time,True
9782,1361,student,Campus,,car-driver,reliability,True
9783,1361,student,Campus,,car-driver,too_crowded,False
9784,1361,student,Campus,,car-driver,other,False
9785,1361,student,Campus,,car-driver,low_frequency,True
9786,1361,student,Campus,,car-driver,no_station,True
9787,1361,student,Campus,,car-driver,comfort,False
9788,1361,student,Campus,,car-driver,unsafe,False
9789,1361,student,Campus,,car-driver,live_near_uni,False
9790,1362,student,Campus,,train-short,too_expensive,False
9791,1362,student,Campus,,train-short,transition_time,True
9792,1362,student,Campus,,train-short,travel_time,False
9793,1362,student,Campus,,train-short,reliability,True
9794,1362,student,Campus,,train-short,too_crowded,False
9795,1362,student,Campus,,train-short,other,False
9796,1362,student,Campus,,train-short,low_frequency,True
9797,1362,student,Campus,,train-short,no_station,False
9798,1362,student,Campus,,train-short,comfort,False
9799,1362,student,Campus,,train-short,unsafe,False
9800,1362,student,Campus,,train-short,live_near_uni,False
9801,1363,student,Bajuwarenstraße,,bicycle,too_expensive,False
9802,1363,student,Bajuwarenstraße,,bicycle,transition_time,False
9803,1363,student,Bajuwarenstraße,,bicycle,travel_time,False
9804,1363,student,Bajuwarenstraße,,bicycle,reliability,False
9805,1363,student,Bajuwarenstraße,,bicycle,too_crowded,False
9806,1363,student,Bajuwarenstraße,,bicycle,other,False
9807,1363,student,Bajuwarenstraße,,bicycle,low_frequency,False
9808,1363,student,Bajuwarenstraße,,bicycle,no_station,False
9809,1363,student,Bajuwarenstraße,,bicycle,comfort,False
9810,1363,student,Bajuwarenstraße,,bicycle,unsafe,False
9811,1363,student,Bajuwarenstraße,,bicycle,live_near_uni,True
9812,1364,prof,Campus,,car-driver,too_expensive,False
9813,1364,prof,Campus,,car-driver,transition_time,True
9814,1364,prof,Campus,,car-driver,travel_time,False
9815,1364,prof,Campus,,car-driver,reliability,False
9816,1364,prof,Campus,,car-driver,too_crowded,False
9817,1364,prof,Campus,,car-driver,other,False
9818,1364,prof,Campus,,car-driver,low_frequency,True
9819,1364,prof,Campus,,car-driver,no_station,False
9820,1364,prof,Campus,,car-driver,comfort,False
9821,1364,prof,Campus,,car-driver,unsafe,False
9822,1364,prof,Campus,,car-driver,live_near_uni,False
9823,1365,niwi,Campus,,car-driver,too_expensive,False
9824,1365,niwi,Campus,,car-driver,transition_time,True
9825,1365,niwi,Campus,,car-driver,travel_time,True
9826,1365,niwi,Campus,,car-driver,reliability,False
9827,1365,niwi,Campus,,car-driver,too_crowded,False
9828,1365,niwi,Campus,,car-driver,other,False
9829,1365,niwi,Campus,,car-driver,low_frequency,True
9830,1365,niwi,Campus,,car-driver,no_station,False
9831,1365,niwi,Campus,,car-driver,comfort,True
9832,1365,niwi,Campus,,car-driver,unsafe,False
9833,1365,niwi,Campus,,car-driver,live_near_uni,False
9834,1367,student,Campus,,bus,too_expensive,False
9835,1367,student,Campus,,bus,transition_time,False
9836,1367,student,Campus,,bus,travel_time,False
9837,1367,student,Campus,,bus,reliability,False
9838,1367,student,Campus,,bus,too_crowded,True
9839,1367,student,Campus,,bus,other,False
9840,1367,student,Campus,,bus,low_frequency,False
9841,1367,student,Campus,,bus,no_station,False
9842,1367,student,Campus,,bus,comfort,False
9843,1367,student,Campus,,bus,unsafe,False
9844,1367,student,Campus,,bus,live_near_uni,False
9845,1370,student,Campus,,car-driver,too_expensive,False
9846,1370,student,Campus,,car-driver,transition_time,False
9847,1370,student,Campus,,car-driver,travel_time,True
9848,1370,student,Campus,,car-driver,reliability,True
9849,1370,student,Campus,,car-driver,too_crowded,False
9850,1370,student,Campus,,car-driver,other,False
9851,1370,student,Campus,,car-driver,low_frequency,False
9852,1370,student,Campus,,car-driver,no_station,False
9853,1370,student,Campus,,car-driver,comfort,False
9854,1370,student,Campus,,car-driver,unsafe,False
9855,1370,student,Campus,,car-driver,live_near_uni,False
9856,1373,other,Sonstiger,Cham,car-driver,too_expensive,False
9857,1373,other,Sonstiger,Cham,car-driver,transition_time,False
9858,1373,other,Sonstiger,Cham,car-driver,travel_time,True
9859,1373,other,Sonstiger,Cham,car-driver,reliability,False
9860,1373,other,Sonstiger,Cham,car-driver,too_crowded,False
9861,1373,other,Sonstiger,Cham,car-driver,other,False
9862,1373,other,Sonstiger,Cham,car-driver,low_frequency,True
9863,1373,other,Sonstiger,Cham,car-driver,no_station,False
9864,1373,other,Sonstiger,Cham,car-driver,comfort,False
9865,1373,other,Sonstiger,Cham,car-driver,unsafe,False
9866,1373,other,Sonstiger,Cham,car-driver,live_near_uni,False
9867,1375,student,Campus,,train-short,too_expensive,False
9868,1375,student,Campus,,train-short,transition_time,False
9869,1375,student,Campus,,train-short,travel_time,True
9870,1375,student,Campus,,train-short,reliability,False
9871,1375,student,Campus,,train-short,too_crowded,False
9872,1375,student,Campus,,train-short,other,False
9873,1375,student,Campus,,train-short,low_frequency,True
9874,1375,student,Campus,,train-short,no_station,True
9875,1375,student,Campus,,train-short,comfort,False
9876,1375,student,Campus,,train-short,unsafe,False
9877,1375,student,Campus,,train-short,live_near_uni,False
9878,1376,student,Campus,,car-driver,too_expensive,False
9879,1376,student,Campus,,car-driver,transition_time,True
9880,1376,student,Campus,,car-driver,travel_time,True
9881,1376,student,Campus,,car-driver,reliability,False
9882,1376,student,Campus,,car-driver,too_crowded,False
9883,1376,student,Campus,,car-driver,other,False
9884,1376,student,Campus,,car-driver,low_frequency,False
9885,1376,student,Campus,,car-driver,no_station,False
9886,1376,student,Campus,,car-driver,comfort,False
9887,1376,student,Campus,,car-driver,unsafe,False
9888,1376,student,Campus,,car-driver,live_near_uni,False
9889,1377,niwi,Altes Finanzamt,,ebike,too_expensive,True
9890,1377,niwi,Altes Finanzamt,,ebike,transition_time,True
9891,1377,niwi,Altes Finanzamt,,ebike,travel_time,True
9892,1377,niwi,Altes Finanzamt,,ebike,reliability,False
9893,1377,niwi,Altes Finanzamt,,ebike,too_crowded,True
9894,1377,niwi,Altes Finanzamt,,ebike,other,False
9895,1377,niwi,Altes Finanzamt,,ebike,low_frequency,True
9896,1377,niwi,Altes Finanzamt,,ebike,no_station,False
