,participant_id,status,main_vehicle,topic,response
129,337,niwi,car-driver,future,0
130,338,niwi,car-driver,present,2
131,338,niwi,car-driver,future,-2
132,339,wimi,bicycle,present,2
133,339,wimi,bicycle,future,-1
134,340,wimi,car-driver,present,-1
135,340,wimi,car-driver,future,-2
136,342,wimi,bicycle,present,2
137,342,wimi,bicycle,future,-2
138,343,niwi,bicycle,present,1
139,343,niwi,bicycle,future,-1
140,345,student,train-short,present,no_answer
141,345,student,train-short,future,no_answer
142,346,wimi,ebike,present,2
143,346,wimi,ebike,future,-1
144,347,student,bus,present,2
145,347,student,bus,future,0
146,348,wimi,car-driver,present,0
147,348,wimi,car-driver,future,0
148,349,prof,bicycle,present,2
149,349,prof,bicycle,future,-2
150,351,niwi,bus,present,1
151,351,niwi,bus,future,0
152,352,niwi,car-driver,present,-1
153,352,niwi,car-driver,future,1
154,355,prof,car-driver,present,2
155,355,prof,car-driver,future,-2
156,356,other,car-driver,present,2
157,356,other,car-driver,future,2
158,357,niwi,car-driver,present,-2
159,357,niwi,car-driver,future,1
160,358,niwi,car-driver,present,no_opinion
161,358,niwi,car-driver,future,no_opinion
162,359,niwi,bicycle,present,2
163,359,niwi,bicycle,future,-2
164,361,wimi,car-driver,present,0
165,361,wimi,car-driver,future,0
166,362,student,car-driver,present,2
167,362,student,car-driver,future,no_opinion
168,363,niwi,train-short,present,2
169,363,niwi,train-short,future,no_answer
170,364,wimi,bicycle,present,2
171,364,wimi,bicycle,future,no_opinion
172,365,wimi,bus,present,2
173,365,wimi,bus,future,2
174,367,niwi,car-driver,present,2
175,367,niwi,car-driver,future,0
176,368,wimi,bus,present,2
177,368,wimi,bus,future,-2
178,369,niwi,bicycle,present,2
179,369,niwi,bicycle,future,no_opinion
180,370,prof,car-driver,present,-2
181,370,prof,car-driver,future,-2
182,371,niwi,,present,1
183,371,niwi,,future,-2
184,372,niwi,car-driver,present,0
185,372,niwi,car-driver,future,-1
186,373,niwi,bus,present,1
187,373,niwi,bus,future,-1
188,374,wimi,bicycle,present,2
189,374,wimi,bicycle,future,no_opinion
190,376,niwi,car-driver,present,1
191,376,niwi,car-driver,future,-1
192,377,student,bus,present,0
193,377,student,bus,future,0
194,378,prof,bicycle,present,2
195,378,prof,bicycle,future,-2
196,379,niwi,car-driver,present,2
197,379,niwi,car-driver,future,no_opinion
198,380,niwi,car-passenger,present,1
199,380,niwi,car-passenger,future,0
200,381,niwi,car-driver,present,0
201,381,niwi,car-driver,future,-1
202,382,niwi,car-driver,present,no_answer
203,382,niwi,car-driver,future,1
204,384,wimi,bicycle,present,2
205,384,wimi,bicycle,future,0
206,385,niwi,bicycle,present,2
207,385,niwi,bicycle,future,2
208,387,wimi,car-driver,present,-2
209,387,wimi,car-driver,future,-1
210,388,wimi,bicycle,present,2
211,388,wimi,bicycle,future,-2
212,389,niwi,car-driver,present,no_opinion
213,389,niwi,car-driver,future,no_opinion
214,391,niwi,car-driver,present,0
215,391,niwi,car-driver,future,-2
216,392,niwi,car-driver,present,no_opinion
217,392,niwi,car-driver,future,-2
218,393,student,bicycle,present,2
219,393,student,bicycle,future,no_opinion
220,394,niwi,bus,present,2
221,394,niwi,bus,future,-1
222,396,other,car-driver,present,-1
223,396,other,car-driver,future,-1
224,397,niwi,car-driver,present,0
225,397,niwi,car-driver,future,0
226,398,niwi,bus,present,2
227,398,niwi,bus,future,-1
228,400,wimi,bicycle,present,2
229,400,wimi,bicycle,future,no_opinion
230,401,niwi,bus,present,1
231,401,niwi,bus,future,no_opinion
232,404,niwi,train-short,present,1
233,404,niwi,train-short,future,-1
234,405,student,bus,present,-1
235,405,student,bus,future,0
236,406,wimi,car-driver,present,0
237,406,wimi,car-driver,future,-2
238,407,niwi,car-driver,present,-2
239,407,niwi,car-driver,future,-2
240,408,niwi,bicycle,present,2
241,408,niwi,bicycle,future,-2
242,409,niwi,car-driver,present,0
243,409,niwi,car-driver,future,1
244,410,wimi,train-short,present,2
245,410,wimi,train-short,future,0
246,411,prof,car-driver,present,0
247,411,prof,car-driver,future,2
248,412,student,car-driver,present,1
249,412,student,car-driver,future,-1
250,414,student,car-driver,present,-1
251,414,student,car-driver,future,0
252,416,wimi,bus,present,2
253,416,wimi,bus,future,-2
254,417,prof,car-driver,present,no_answer
255,417,prof,car-driver,future,2
256,419,student,bicycle,present,2
257,419,student,bicycle,future,-2
258,421,wimi,car-driver,present,0
259,421,wimi,car-driver,future,0
260,422,niwi,ebike,present,1
261,422,niwi,ebike,future,0
262,423,wimi,walk,present,-2
263,423,wimi,walk,future,no_opinion
264,424,prof,car-driver,present,2
265,424,prof,car-driver,future,0
266,425,student,bicycle,present,2
267,425,student,bicycle,future,0
268,427,niwi,bus,present,2
269,427,niwi,bus,future,0
270,428,student,bicycle,present,0
271,428,student,bicycle,future,1
272,429,niwi,bus,present,2
273,429,niwi,bus,future,-1
274,430,student,bus,present,2
275,430,student,bus,future,-1
276,431,student,train-short,present,2
277,431,student,train-short,future,0
278,432,niwi,walk,present,2
279,432,niwi,walk,future,2
280,433,niwi,car-driver,present,2
281,433,niwi,car-driver,future,2
282,434,wimi,bicycle,present,2
283,434,wimi,bicycle,future,1
284,436,student,car-driver,present,1
285,436,student,car-driver,future,-1
286,437,wimi,bus,present,2
287,437,wimi,bus,future,-2
288,438,niwi,car-driver,present,0
289,438,niwi,car-driver,future,0
290,441,student,ebike,present,2
291,441,student,ebike,future,-2
292,442,wimi,car-driver,present,-2
293,442,wimi,car-driver,future,1
294,443,wimi,bicycle,present,1
295,443,wimi,bicycle,future,-1
296,444,wimi,bus,present,1
297,444,wimi,bus,future,-1
298,445,wimi,bicycle,present,2
299,445,wimi,bicycle,future,0
300,446,wimi,bicycle,present,2
301,446,wimi,bicycle,future,-2
302,448,niwi,bicycle,present,2
303,448,niwi,bicycle,future,0
304,449,niwi,bicycle,present,2
305,449,niwi,bicycle,future,0
306,450,niwi,car-driver,present,1
307,450,niwi,car-driver,future,0
308,451,student,car-driver,present,1
309,451,student,car-driver,future,no_opinion
310,453,niwi,bus,present,1
311,453,niwi,bus,future,-1
312,454,student,car-driver,present,-1
313,454,student,car-driver,future,-1
314,455,student,car-driver,present,-1
315,455,student,car-driver,future,1
316,456,student,train-short,present,no_opinion
317,456,student,train-short,future,-2
318,457,niwi,train-short,present,2
319,457,niwi,train-short,future,no_answer
320,458,niwi,bicycle,present,2
321,458,niwi,bicycle,future,0
322,460,student,train-short,present,2
323,460,student,train-short,future,no_opinion
324,461,student,train-short,present,2
325,461,student,train-short,future,no_opinion
326,462,student,bus,present,1
327,462,student,bus,future,-2
328,463,student,car-driver,present,-2
329,463,student,car-driver,future,0
330,464,niwi,bicycle,present,0
331,464,niwi,bicycle,future,1
332,465,student,bus,present,2
333,465,student,bus,future,1
334,466,niwi,car-passenger,present,-2
335,466,niwi,car-passenger,future,0
336,468,student,car-driver,present,1
337,468,student,car-driver,future,no_opinion
338,469,student,bus,present,1
339,469,student,bus,future,-1
340,470,student,bus,present,1
341,470,student,bus,future,0
342,471,niwi,car-driver,present,2
343,471,niwi,car-driver,future,-1
344,473,wimi,,present,1
345,473,wimi,,future,1
346,474,wimi,bus,present,1
347,474,wimi,bus,future,1
348,475,niwi,bicycle,present,2
349,475,niwi,bicycle,future,2
350,476,prof,car-driver,present,-1
351,476,prof,car-driver,future,1
352,478,niwi,car-driver,present,2
353,478,niwi,car-driver,future,-2
354,479,student,bus,present,2
355,479,student,bus,future,-1
356,480,student,car-driver,present,0
357,480,student,car-driver,future,1
358,481,wimi,car-driver,present,0
359,481,wimi,car-driver,future,-2
360,482,student,car-driver,present,1
361,482,student,car-driver,future,0
362,483,wimi,bicycle,present,1
363,483,wimi,bicycle,future,1
364,484,student,bus,present,2
365,484,student,bus,future,-1
366,485,student,train-short,present,2
367,485,student,train-short,future,0
368,486,student,bus,present,2
369,486,student,bus,future,no_opinion
370,487,wimi,bicycle,present,2
371,487,wimi,bicycle,future,no_opinion
372,488,niwi,car-driver,present,1
373,488,niwi,car-driver,future,1
374,489,niwi,bus,present,2
375,489,niwi,bus,future,-2
376,490,student,bicycle,present,1
377,490,student,bicycle,future,no_opinion
378,491,niwi,car-driver,present,-1
379,491,niwi,car-driver,future,0
380,492,student,bus,present,1
381,492,student,bus,future,2
382,493,prof,bicycle,present,2
383,493,prof,bicycle,future,-2
384,494,niwi,ebike,present,2
385,494,niwi,ebike,future,no_answer
386,495,niwi,car-driver,present,1
387,495,niwi,car-driver,future,1
388,496,student,car-driver,present,-1
389,496,student,car-driver,future,0
390,497,niwi,car-driver,present,1
391,497,niwi,car-driver,future,0
392,500,student,train-short,present,1
393,500,student,train-short,future,0
394,501,niwi,car-driver,present,1
395,501,niwi,car-driver,future,2
396,502,other,car-driver,present,no_answer
397,502,other,car-driver,future,no_answer
398,503,student,car-driver,present,1
399,503,student,car-driver,future,0
400,504,niwi,car-driver,present,-1
401,504,niwi,car-driver,future,1
402,506,prof,,present,0
403,506,prof,,future,2
404,507,prof,car-passenger,present,1
405,507,prof,car-passenger,future,0
406,508,student,bus,present,1
407,508,student,bus,future,-2
408,509,wimi,car-passenger,present,2
409,509,wimi,car-passenger,future,0
410,510,niwi,car-driver,present,2
411,510,niwi,car-driver,future,-1
412,511,student,car-driver,present,-1
413,511,student,car-driver,future,0
414,512,niwi,bus,present,2
415,512,niwi,bus,future,-2
416,513,student,,present,0
417,513,student,,future,no_opinion
418,515,wimi,bus,present,1
419,515,wimi,bus,future,0
420,516,other,ebike,present,-1
421,516,other,ebike,future,0
422,518,niwi,car-driver,present,0
423,518,niwi,car-driver,future,0
424,519,niwi,bus,present,-1
425,519,niwi,bus,future,no_answer
426,520,niwi,bicycle,present,2
427,520,niwi,bicycle,future,-1
428,521,niwi,car-driver,present,no_opinion
429,521,niwi,car-driver,future,no_opinion
430,523,wimi,bus,present,1
431,523,wimi,bus,future,no_opinion
432,524,student,bus,present,2
433,524,student,bus,future,-2
434,525,niwi,car-driver,present,no_opinion
435,525,niwi,car-driver,future,no_opinion
436,526,other,bus,present,2
437,526,other,bus,future,-2
438,527,niwi,car-driver,present,-2
439,527,niwi,car-driver,future,2
440,528,niwi,car-driver,present,1
441,528,niwi,car-driver,future,1
442,529,wimi,car-driver,present,-1
443,529,wimi,car-driver,future,-1
444,530,niwi,ebike,present,2
445,530,niwi,ebike,future,no_opinion
446,533,wimi,bus,present,2
447,533,wimi,bus,future,2
448,534,niwi,car-driver,present,2
449,534,niwi,car-driver,future,-1
450,535,student,bus,present,1
451,535,student,bus,future,1
452,537,niwi,walk,present,2
453,537,niwi,walk,future,-2
454,539,prof,bus,present,2
455,539,prof,bus,future,-2
456,540,wimi,walk,present,2
457,540,wimi,walk,future,0
458,541,wimi,car-driver,present,no_opinion
459,541,wimi,car-driver,future,no_opinion
460,542,niwi,car-driver,present,no_opinion
461,542,niwi,car-driver,future,-2
462,544,wimi,bicycle,present,1
463,544,wimi,bicycle,future,-1
464,545,wimi,car-driver,present,-1
465,545,wimi,car-driver,future,-1
466,546,niwi,bicycle,present,2
467,546,niwi,bicycle,future,0
468,547,wimi,car-driver,present,-1
469,547,wimi,car-driver,future,-2
470,548,student,bus,present,2
471,548,student,bus,future,no_answer
472,549,wimi,bus,present,1
473,549,wimi,bus,future,-1
474,550,student,car-driver,present,1
475,550,student,car-driver,future,0
476,551,student,train-short,present,1
477,551,student,train-short,future,1
478,552,niwi,bus,present,1
479,552,niwi,bus,future,-1
480,554,student,bicycle,present,1
481,554,student,bicycle,future,no_opinion
482,555,wimi,ebike,present,2
483,555,wimi,ebike,future,-2
484,556,student,bus,present,1
485,556,student,bus,future,1
486,557,prof,bus,present,2
487,557,prof,bus,future,-2
488,558,prof,car-driver,present,-2
489,558,prof,car-driver,future,-1
490,559,niwi,ebike,present,2
491,559,niwi,ebike,future,-2
492,560,niwi,bicycle,present,2
493,560,niwi,bicycle,future,no_opinion
494,561,niwi,car-driver,present,-1
495,561,niwi,car-driver,future,1
496,563,wimi,bus,present,1
497,563,wimi,bus,future,0
498,564,niwi,car-driver,present,-2
499,564,niwi,car-driver,future,-2
500,565,niwi,train-short,present,2
501,565,niwi,train-short,future,-2
502,566,student,car-driver,present,0
503,566,student,car-driver,future,0
504,567,student,bus,present,2
505,567,student,bus,future,no_opinion
506,568,student,train-short,present,1
507,568,student,train-short,future,-1
508,569,niwi,car-driver,present,-1
509,569,niwi,car-driver,future,1
510,570,wimi,car-driver,present,2
511,570,wimi,car-driver,future,1
512,572,wimi,bus,present,1
513,572,wimi,bus,future,0
514,573,student,train-short,present,2
515,573,student,train-short,future,0
516,574,student,car-driver,present,1
517,574,student,car-driver,future,-1
518,575,niwi,walk,present,2
519,575,niwi,walk,future,0
520,576,niwi,bus,present,1
521,576,niwi,bus,future,no_opinion
522,578,student,bus,present,1
523,578,student,bus,future,0
524,579,niwi,car-driver,present,2
525,579,niwi,car-driver,future,-2
526,580,student,bus,present,-1
527,580,student,bus,future,1
528,581,niwi,car-driver,present,-1
529,581,niwi,car-driver,future,1
530,583,student,train-short,present,1
531,583,student,train-short,future,-1
532,584,student,motorbike,present,-2
533,584,student,motorbike,future,2
534,585,niwi,car-driver,present,2
535,585,niwi,car-driver,future,-1
536,586,student,bicycle,present,2
537,586,student,bicycle,future,no_opinion
538,587,niwi,car-driver,present,-1
539,587,niwi,car-driver,future,-1
540,588,niwi,bicycle,present,2
541,588,niwi,bicycle,future,0
542,589,wimi,car-driver,present,-1
543,589,wimi,car-driver,future,1
544,590,student,walk,present,2
545,590,student,walk,future,0
546,591,wimi,car-driver,present,-1
547,591,wimi,car-driver,future,1
548,592,student,car-driver,present,1
549,592,student,car-driver,future,-1
550,593,wimi,bicycle,present,2
551,593,wimi,bicycle,future,-2
552,596,wimi,car-driver,present,2
553,596,wimi,car-driver,future,-2
554,597,student,car-driver,present,2
555,597,student,car-driver,future,-2
556,598,student,bus,present,2
557,598,student,bus,future,-2
558,599,wimi,car-driver,present,-2
559,599,wimi,car-driver,future,2
560,600,niwi,car-driver,present,-1
561,600,niwi,car-driver,future,1
562,601,niwi,car-driver,present,1
563,601,niwi,car-driver,future,2
564,602,prof,bicycle,present,2
565,602,prof,bicycle,future,-1
566,604,student,car-driver,present,-1
567,604,student,car-driver,future,0
568,605,student,bicycle,present,2
569,605,student,bicycle,future,no_opinion
570,606,student,car-passenger,present,2
571,606,student,car-passenger,future,0
572,607,niwi,car-driver,present,1
573,607,niwi,car-driver,future,1
574,608,student,train-short,present,2
575,608,student,train-short,future,-2
576,609,wimi,car-driver,present,-1
577,609,wimi,car-driver,future,-2
578,610,wimi,train-short,present,2
579,610,wimi,train-short,future,-2
580,611,wimi,car-driver,present,no_answer
581,611,wimi,car-driver,future,1
582,612,wimi,bicycle,present,2
583,612,wimi,bicycle,future,no_opinion
584,615,student,train-short,present,1
585,615,student,train-short,future,0
586,616,student,car-driver,present,0
587,616,student,car-driver,future,no_opinion
588,617,student,bus,present,2
589,617,student,bus,future,-1
590,618,student,car-driver,present,-1
591,618,student,car-driver,future,1
592,620,wimi,bicycle,present,1
593,620,wimi,bicycle,future,-1
594,621,student,car-driver,present,-1
595,621,student,car-driver,future,-1
596,622,student,,present,-1
597,622,student,,future,0
598,623,niwi,car-driver,present,0
599,623,niwi,car-driver,future,0
600,626,prof,bicycle,present,2
601,626,prof,bicycle,future,2
602,627,niwi,car-driver,present,-1
603,627,niwi,car-driver,future,-2
604,629,other,train-short,present,2
605,629,other,train-short,future,-2
606,631,student,train-short,present,1
607,631,student,train-short,future,1
608,632,student,bus,present,1
609,632,student,bus,future,0
610,633,student,train-short,present,1
611,633,student,train-short,future,-1
612,634,student,car-driver,present,0
613,634,student,car-driver,future,0
614,635,wimi,,present,2
615,635,wimi,,future,0
616,636,niwi,car-driver,present,-1
617,636,niwi,car-driver,future,-2
618,637,student,car-driver,present,1
619,637,student,car-driver,future,-1
620,638,wimi,bicycle,present,2
621,638,wimi,bicycle,future,0
622,639,wimi,bicycle,present,2
623,639,wimi,bicycle,future,2
624,640,prof,car-driver,present,1
625,640,prof,car-driver,future,0
626,641,niwi,car-driver,present,-1
627,641,niwi,car-driver,future,0
628,643,student,,present,2
629,643,student,,future,0
630,644,wimi,bus,present,1
631,644,wimi,bus,future,-1
632,646,student,bus,present,1
633,646,student,bus,future,0
634,647,student,bus,present,2
635,647,student,bus,future,0
636,652,niwi,car-driver,present,no_opinion
637,652,niwi,car-driver,future,-1
638,653,wimi,car-driver,present,-1
639,653,wimi,car-driver,future,1
640,654,niwi,car-driver,present,-1
641,654,niwi,car-driver,future,0
642,655,wimi,bicycle,present,no_opinion
643,655,wimi,bicycle,future,no_opinion
644,656,student,car-passenger,present,2
645,656,student,car-passenger,future,0
646,657,student,bus,present,1
647,657,student,bus,future,2
648,658,student,bus,present,2
649,658,student,bus,future,-2
650,660,student,bus,present,0
651,660,student,bus,future,no_answer
652,661,student,train-short,present,1
653,661,student,train-short,future,0
654,662,wimi,car-driver,present,-1
655,662,wimi,car-driver,future,1
656,663,niwi,walk,present,1
657,663,niwi,walk,future,0
658,667,student,train-far,present,2
659,667,student,train-far,future,2
660,668,student,car-driver,present,-1
661,668,student,car-driver,future,0
662,669,student,bus,present,2
663,669,student,bus,future,0
664,670,niwi,bus,present,1
665,670,niwi,bus,future,-1
666,671,niwi,car-driver,present,-1
667,671,niwi,car-driver,future,0
668,672,wimi,car-driver,present,-1
669,672,wimi,car-driver,future,1
670,673,wimi,bicycle,present,2
671,673,wimi,bicycle,future,no_answer
672,674,wimi,bus,present,0
673,674,wimi,bus,future,0
674,675,student,car-driver,present,-1
675,675,student,car-driver,future,-2
676,676,student,bus,present,-1
677,676,student,bus,future,-1
678,677,niwi,walk,present,2
679,677,niwi,walk,future,-2
680,678,student,car-driver,present,2
681,678,student,car-driver,future,2
682,679,student,bus,present,2
683,679,student,bus,future,no_opinion
684,680,wimi,car-driver,present,-1
685,680,wimi,car-driver,future,-1
686,682,student,walk,present,2
687,682,student,walk,future,-2
688,683,student,bicycle,present,2
689,683,student,bicycle,future,no_opinion
690,684,student,train-short,present,0
691,684,student,train-short,future,0
692,686,niwi,car-driver,present,-1
693,686,niwi,car-driver,future,-1
694,687,student,bicycle,present,2
695,687,student,bicycle,future,no_opinion
696,688,student,car-driver,present,2
697,688,student,car-driver,future,-1
698,689,student,train-short,present,1
699,689,student,train-short,future,1
700,690,student,train-short,present,-1
701,690,student,train-short,future,0
702,691,wimi,bus,present,1
703,691,wimi,bus,future,-1
704,692,niwi,bus,present,1
705,692,niwi,bus,future,-1
706,693,niwi,car-driver,present,2
707,693,niwi,car-driver,future,0
708,695,student,bus,present,1
709,695,student,bus,future,-1
710,696,student,,present,1
711,696,student,,future,-2
712,697,niwi,bus,present,2
713,697,niwi,bus,future,-2
714,698,niwi,car-driver,present,2
715,698,niwi,car-driver,future,-2
716,699,student,car-driver,present,1
717,699,student,car-driver,future,0
718,700,student,car-driver,present,1
719,700,student,car-driver,future,0
720,701,student,car-driver,present,1
721,701,student,car-driver,future,-1
722,703,student,bus,present,1
723,703,student,bus,future,1
724,704,student,bus,present,0
725,704,student,bus,future,1
726,705,niwi,bicycle,present,2
727,705,niwi,bicycle,future,no_opinion
728,706,wimi,bicycle,present,2
729,706,wimi,bicycle,future,-2
730,707,student,train-far,present,-1
731,707,student,train-far,future,-1
732,708,wimi,car-driver,present,0
733,708,wimi,car-driver,future,1
734,709,student,bus,present,1
735,709,student,bus,future,no_opinion
736,710,niwi,walk,present,2
737,710,niwi,walk,future,no_opinion
738,711,wimi,car-driver,present,1
739,711,wimi,car-driver,future,-1
740,712,niwi,bus,present,2
741,712,niwi,bus,future,0
742,713,student,train-short,present,2
743,713,student,train-short,future,-2
744,715,student,bicycle,present,2
745,715,student,bicycle,future,0
746,716,student,bicycle,present,2
747,716,student,bicycle,future,-2
748,717,student,bus,present,2
749,717,student,bus,future,no_opinion
750,718,student,bus,present,1
751,718,student,bus,future,0
752,719,prof,car-driver,present,no_opinion
753,719,prof,car-driver,future,no_opinion
754,721,niwi,car-driver,present,-1
755,721,niwi,car-driver,future,-1
756,722,wimi,bus,present,1
757,722,wimi,bus,future,-2
758,723,student,bicycle,present,2
759,723,student,bicycle,future,-2
760,724,wimi,car-driver,present,-1
761,724,wimi,car-driver,future,0
762,726,student,bus,present,1
763,726,student,bus,future,1
764,727,wimi,car-driver,present,-2
765,727,wimi,car-driver,future,1
766,728,prof,car-driver,present,0
767,728,prof,car-driver,future,1
768,729,niwi,car-driver,present,-1
769,729,niwi,car-driver,future,0
770,730,wimi,car-driver,present,-1
771,730,wimi,car-driver,future,1
772,731,student,train-short,present,no_opinion
773,731,student,train-short,future,1
774,733,student,car-driver,present,-1
775,733,student,car-driver,future,0
776,736,student,bus,present,1
777,736,student,bus,future,1
778,737,student,bus,present,2
779,737,student,bus,future,0
780,738,wimi,bus,present,2
781,738,wimi,bus,future,no_opinion
782,739,wimi,car-driver,present,-2
783,739,wimi,car-driver,future,0
784,740,student,bus,present,2
785,740,student,bus,future,-2
786,741,wimi,motorbike,present,1
787,741,wimi,motorbike,future,0
788,742,student,train-far,present,1
789,742,student,train-far,future,1
790,743,student,train-short,present,2
791,743,student,train-short,future,1
792,744,student,bus,present,1
793,744,student,bus,future,1
794,745,niwi,car-driver,present,0
795,745,niwi,car-driver,future,1
796,746,student,bus,present,1
797,746,student,bus,future,-1
798,748,student,bus,present,2
799,748,student,bus,future,2
800,749,wimi,walk,present,2
801,749,wimi,walk,future,-1
802,750,student,car-driver,present,-1
803,750,student,car-driver,future,1
804,751,student,car-driver,present,2
805,751,student,car-driver,future,-2
806,752,student,bus,present,1
807,752,student,bus,future,1
808,753,student,walk,present,2
809,753,student,walk,future,-1
810,754,wimi,car-driver,present,0
811,754,wimi,car-driver,future,0
812,755,student,car-driver,present,-1
813,755,student,car-driver,future,-1
814,756,wimi,bicycle,present,2
815,756,wimi,bicycle,future,0
816,757,student,car-passenger,present,1
817,757,student,car-passenger,future,-1
818,758,student,bus,present,2
819,758,student,bus,future,no_opinion
820,759,student,bicycle,present,1
821,759,student,bicycle,future,0
822,760,niwi,car-driver,present,-1
823,760,niwi,car-driver,future,-1
824,761,student,car-driver,present,-1
825,761,student,car-driver,future,0
826,762,niwi,bus,present,2
827,762,niwi,bus,future,-2
828,767,niwi,car-driver,present,2
829,767,niwi,car-driver,future,-2
830,768,student,bicycle,present,-1
831,768,student,bicycle,future,2
832,772,niwi,bicycle,present,2
833,772,niwi,bicycle,future,0
834,773,student,bus,present,2
835,773,student,bus,future,-2
836,774,student,car-driver,present,-1
837,774,student,car-driver,future,1
838,775,niwi,car-driver,present,0
839,775,niwi,car-driver,future,1
840,776,student,car-driver,present,1
841,776,student,car-driver,future,0
842,777,student,walk,present,-1
843,777,student,walk,future,-1
844,778,other,car-driver,present,-2
845,778,other,car-driver,future,-1
846,779,student,car-driver,present,-2
847,779,student,car-driver,future,-1
848,780,student,bicycle,present,2
849,780,student,bicycle,future,no_opinion
850,782,student,bus,present,no_opinion
851,782,student,bus,future,no_opinion
852,783,niwi,car-driver,present,0
853,783,niwi,car-driver,future,0
854,784,wimi,bicycle,present,1
855,784,wimi,bicycle,future,-1
856,785,wimi,bus,present,2
857,785,wimi,bus,future,-2
858,786,niwi,car-driver,present,-1
859,786,niwi,car-driver,future,1
860,787,student,,present,1
861,787,student,,future,0
862,788,student,bus,present,1
863,788,student,bus,future,0
864,789,student,,present,2
865,789,student,,future,-2
866,790,niwi,car-driver,present,-1
867,790,niwi,car-driver,future,-1
868,791,student,,present,1
869,791,student,,future,0
870,792,student,car-driver,present,0
871,792,student,car-driver,future,-2
872,793,student,car-driver,present,2
873,793,student,car-driver,future,-2
874,794,wimi,bus,present,1
875,794,wimi,bus,future,-1
876,796,student,car-driver,present,1
877,796,student,car-driver,future,1
878,797,wimi,car-driver,present,-1
879,797,wimi,car-driver,future,1
880,798,student,bus,present,1
881,798,student,bus,future,-2
882,799,student,bus,present,-1
883,799,student,bus,future,-2
884,802,niwi,car-driver,present,-1
885,802,niwi,car-driver,future,-1
886,804,student,car-driver,present,1
887,804,student,car-driver,future,0
888,805,student,bicycle,present,1
889,805,student,bicycle,future,0
890,806,student,car-driver,present,0
891,806,student,car-driver,future,0
892,807,student,bus,present,-1
893,807,student,bus,future,1
894,808,niwi,car-driver,present,1
895,808,niwi,car-driver,future,no_answer
896,809,prof,car-driver,present,0
897,809,prof,car-driver,future,2
898,810,other,car-driver,present,-1
899,810,other,car-driver,future,1
900,811,student,bus,present,2
901,811,student,bus,future,-2
902,812,niwi,car-driver,present,0
903,812,niwi,car-driver,future,-2
904,813,student,,present,-1
905,813,student,,future,1
906,814,niwi,walk,present,2
907,814,niwi,walk,future,-2
908,815,niwi,car-driver,present,-1
909,815,niwi,car-driver,future,1
910,816,prof,car-driver,present,2
911,816,prof,car-driver,future,0
912,817,niwi,bicycle,present,2
913,817,niwi,bicycle,future,-2
914,818,student,car-driver,present,no_opinion
915,818,student,car-driver,future,-2
916,819,student,bicycle,present,1
917,819,student,bicycle,future,0
918,820,wimi,ebike,present,2
919,820,wimi,ebike,future,-2
920,821,student,car-driver,present,0
921,821,student,car-driver,future,1
922,824,student,train-short,present,2
923,824,student,train-short,future,-2
924,825,prof,car-driver,present,1
925,825,prof,car-driver,future,1
926,827,student,bicycle,present,2
927,827,student,bicycle,future,no_opinion
928,829,wimi,walk,present,1
929,829,wimi,walk,future,-1
930,830,student,car-driver,present,1
931,830,student,car-driver,future,0
932,831,wimi,walk,present,2
933,831,wimi,walk,future,2
934,832,student,bus,present,1
935,832,student,bus,future,0
936,834,wimi,bicycle,present,2
937,834,wimi,bicycle,future,no_answer
938,835,niwi,car-driver,present,-2
939,835,niwi,car-driver,future,1
940,836,student,,present,1
941,836,student,,future,1
942,837,student,bus,present,1
943,837,student,bus,future,0
944,838,wimi,bicycle,present,2
945,838,wimi,bicycle,future,0
946,839,niwi,bus,present,2
947,839,niwi,bus,future,0
948,841,wimi,car-driver,present,no_opinion
949,841,wimi,car-driver,future,no_opinion
950,842,wimi,bicycle,present,1
951,842,wimi,bicycle,future,-1
952,843,student,walk,present,1
953,843,student,walk,future,no_answer
954,844,prof,bicycle,present,2
955,844,prof,bicycle,future,no_opinion
956,847,student,,present,2
957,847,student,,future,2
958,848,student,train-short,present,2
959,848,student,train-short,future,-1
960,849,wimi,bicycle,present,2
961,849,wimi,bicycle,future,-2
962,852,wimi,bus,present,1
963,852,wimi,bus,future,-1
964,853,student,bus,present,1
965,853,student,bus,future,-1
966,854,student,train-short,present,1
967,854,student,train-short,future,0
968,855,niwi,car-driver,present,2
969,855,niwi,car-driver,future,-2
970,856,niwi,train-short,present,2
971,856,niwi,train-short,future,0
972,857,niwi,car-driver,present,no_opinion
973,857,niwi,car-driver,future,no_answer
974,858,niwi,bus,present,1
975,858,niwi,bus,future,1
976,859,student,car-driver,present,-1
977,859,student,car-driver,future,2
978,862,student,car-driver,present,-2
979,862,student,car-driver,future,-2
980,863,niwi,bicycle,present,2
981,863,niwi,bicycle,future,-2
982,864,student,bicycle,present,2
983,864,student,bicycle,future,no_opinion
984,866,wimi,walk,present,no_answer
985,866,wimi,walk,future,no_answer
986,868,niwi,car-driver,present,0
987,868,niwi,car-driver,future,0
988,869,student,bus,present,2
989,869,student,bus,future,no_opinion
990,870,wimi,train-short,present,2
991,870,wimi,train-short,future,0
992,871,student,train-short,present,2
993,871,student,train-short,future,1
994,872,student,car-driver,present,1
995,872,student,car-driver,future,1
996,873,prof,ebike,present,1
997,873,prof,ebike,future,-1
998,875,wimi,train-short,present,2
999,875,wimi,train-short,future,0
1000,876,wimi,train-short,present,2
1001,876,wimi,train-short,future,no_opinion
1002,877,student,car-driver,present,0
